original_id	ensembl_gene_id	gene_biotype	external_gene_name
ENSG00000228041	ENSG00000228041	processed_pseudogene	EIF3JP1
ENSG00000228053	ENSG00000228053	processed_pseudogene	
ENSG00000228057	ENSG00000228057	processed_pseudogene	SEC63P1
ENSG00000228071	ENSG00000228071	processed_pseudogene	RPL7P47
ENSG00000228084	ENSG00000228084	lncRNA	
ENSG00000228107	ENSG00000228107	lncRNA	
ENSG00000228109	ENSG00000228109	lncRNA	MELTF-AS1
ENSG00000228118	ENSG00000228118	processed_pseudogene	MYL6P5
ENSG00000228126	ENSG00000228126	lncRNA	FALEC
ENSG00000228137	ENSG00000228137	lncRNA	
ENSG00000228149	ENSG00000228149	processed_pseudogene	RPL3P1
ENSG00000228150	ENSG00000228150	lncRNA	
ENSG00000228172	ENSG00000228172	lncRNA	
ENSG00000228192	ENSG00000228192	lncRNA	ZNF691-DT
ENSG00000228196	ENSG00000228196	processed_pseudogene	PTPN2P1
ENSG00000228205	ENSG00000228205	processed_pseudogene	
ENSG00000228212	ENSG00000228212	processed_pseudogene	OFD1P17
ENSG00000228219	ENSG00000228219	processed_pseudogene	NPM1P30
ENSG00000228223	ENSG00000228223	lncRNA	HCG11
ENSG00000228224	ENSG00000228224	transcribed_processed_pseudogene	NACA4P
ENSG00000228232	ENSG00000228232	processed_pseudogene	GAPDHP1
ENSG00000228236	ENSG00000228236	processed_pseudogene	TXNP5
ENSG00000228242	ENSG00000228242	lncRNA	XPC-AS1
ENSG00000228274	ENSG00000228274	lncRNA	
ENSG00000228283	ENSG00000228283	transcribed_processed_pseudogene	KATNBL1P6
ENSG00000228288	ENSG00000228288	lncRNA	PCAT6
ENSG00000228300	ENSG00000228300	protein_coding	FAM174C
ENSG00000228302	ENSG00000228302	lncRNA	
ENSG00000228305	ENSG00000228305	processed_pseudogene	PRELID1P6
ENSG00000228327	ENSG00000228327	transcribed_unprocessed_pseudogene	
ENSG00000228335	ENSG00000228335	processed_pseudogene	
ENSG00000228350	ENSG00000228350	lncRNA	LINC02585
ENSG00000228360	ENSG00000228360	processed_pseudogene	
ENSG00000228393	ENSG00000228393	lncRNA	LINC01004
ENSG00000228399	ENSG00000228399	processed_pseudogene	
ENSG00000228409	ENSG00000228409	transcribed_unprocessed_pseudogene	CCT6P1
ENSG00000228412	ENSG00000228412	lncRNA	LNC-LBCS
ENSG00000228415	ENSG00000228415	processed_pseudogene	PTMAP1
ENSG00000228434	ENSG00000228434	lncRNA	
ENSG00000228451	ENSG00000228451	transcribed_processed_pseudogene	SDAD1P1
ENSG00000228462	ENSG00000228462	processed_pseudogene	RPS19P7
ENSG00000228474	ENSG00000228474	protein_coding	OST4
ENSG00000228486	ENSG00000228486	protein_coding	C2orf92
ENSG00000228499	ENSG00000228499	processed_pseudogene	TMSB10P1
ENSG00000228501	ENSG00000228501	processed_pseudogene	RPL15P18
ENSG00000228502	ENSG00000228502	processed_pseudogene	EEF1A1P11
ENSG00000228506	ENSG00000228506	lncRNA	PNISR-AS1
ENSG00000228519	ENSG00000228519	processed_pseudogene	RANBP1P1
ENSG00000228526	ENSG00000228526	lncRNA	MIR34AHG
ENSG00000228532	ENSG00000228532	processed_pseudogene	SUMO2P21
ENSG00000228589	ENSG00000228589	processed_pseudogene	SPCS2P4
ENSG00000228594	ENSG00000228594	protein_coding	FNDC10
ENSG00000228599	ENSG00000228599	processed_pseudogene	RPL7P52
ENSG00000228606	ENSG00000228606	lncRNA	DCAF8-DT
ENSG00000228630	ENSG00000228630	lncRNA	HOTAIR
ENSG00000228701	ENSG00000228701	lncRNA	TNKS2-DT
ENSG00000228716	ENSG00000228716	protein_coding	DHFR
ENSG00000228775	ENSG00000228775	lncRNA	WEE2-AS1
ENSG00000228779	ENSG00000228779	lncRNA	
ENSG00000228782	ENSG00000228782	transcribed_unprocessed_pseudogene	MRPL45P2
ENSG00000228794	ENSG00000228794	lncRNA	LINC01128
ENSG00000228801	ENSG00000228801	lncRNA	PCMTD1-DT
ENSG00000228818	ENSG00000228818	processed_pseudogene	
ENSG00000228844	ENSG00000228844	processed_pseudogene	
ENSG00000228847	ENSG00000228847	processed_pseudogene	ATP5MC2P4
ENSG00000228857	ENSG00000228857	lncRNA	ACTR3-AS1
ENSG00000228887	ENSG00000228887	processed_pseudogene	EEF1DP1
ENSG00000228889	ENSG00000228889	lncRNA	UBAC2-AS1
ENSG00000228903	ENSG00000228903	transcribed_unprocessed_pseudogene	RASA4CP
ENSG00000228925	ENSG00000228925	lncRNA	
ENSG00000228929	ENSG00000228929	processed_pseudogene	RPS13P2
ENSG00000228938	ENSG00000228938	processed_pseudogene	SNRPD2P1
ENSG00000228981	ENSG00000228981	processed_pseudogene	
ENSG00000229022	ENSG00000229022	processed_pseudogene	RPL6P3
ENSG00000229037	ENSG00000229037	processed_pseudogene	MRPL32P2
ENSG00000229043	ENSG00000229043	lncRNA	ZFAND2A-DT
ENSG00000229097	ENSG00000229097	processed_pseudogene	CALM2P2
ENSG00000229117	ENSG00000229117	protein_coding	RPL41
ENSG00000229119	ENSG00000229119	processed_pseudogene	RPLP0P9
ENSG00000229122	ENSG00000229122	lncRNA	AGBL5-IT1
ENSG00000229127	ENSG00000229127	lncRNA	KANSL1L-AS1
ENSG00000229132	ENSG00000229132	processed_pseudogene	EIF4A1P10
ENSG00000229133	ENSG00000229133	processed_pseudogene	RPS7P4
ENSG00000229152	ENSG00000229152	lncRNA	ANKRD10-IT1
ENSG00000229178	ENSG00000229178	lncRNA	
ENSG00000229180	ENSG00000229180	transcribed_unprocessed_pseudogene	RABGEF1P1
ENSG00000229184	ENSG00000229184	processed_pseudogene	ATP5PDP2
ENSG00000229204	ENSG00000229204	processed_pseudogene	PTGES3P3
ENSG00000229222	ENSG00000229222	processed_pseudogene	KRT18P4
ENSG00000229278	ENSG00000229278	lncRNA	
ENSG00000229320	ENSG00000229320	transcribed_processed_pseudogene	KRT8P12
ENSG00000229334	ENSG00000229334	lncRNA	TMEM44-AS2
ENSG00000229336	ENSG00000229336	processed_pseudogene	SREK1IP1P1
ENSG00000229344	ENSG00000229344	unprocessed_pseudogene	MTCO2P12
ENSG00000229384	ENSG00000229384	processed_pseudogene	HMGB1P16
ENSG00000229417	ENSG00000229417	processed_pseudogene	NPM1P25
ENSG00000229419	ENSG00000229419	processed_pseudogene	RALGAPA1P1
ENSG00000229447	ENSG00000229447	processed_pseudogene	
ENSG00000229487	ENSG00000229487	lncRNA	ALG13-AS1
ENSG00000229503	ENSG00000229503	processed_pseudogene	RPL21P37
ENSG00000229519	ENSG00000229519	processed_pseudogene	
ENSG00000229525	ENSG00000229525	lncRNA	DNPEP-AS1
ENSG00000229539	ENSG00000229539	lncRNA	PANK2-AS1
ENSG00000229567	ENSG00000229567	processed_pseudogene	
ENSG00000229585	ENSG00000229585	processed_pseudogene	RPL21P44
ENSG00000229587	ENSG00000229587	lncRNA	
ENSG00000229604	ENSG00000229604	processed_pseudogene	MTATP8P2
ENSG00000229605	ENSG00000229605	processed_pseudogene	RPL21P93
ENSG00000229619	ENSG00000229619	lncRNA	MBNL1-AS1
ENSG00000229638	ENSG00000229638	processed_pseudogene	RPL4P4
ENSG00000229644	ENSG00000229644	processed_pseudogene	NAMPTP1
ENSG00000229659	ENSG00000229659	processed_pseudogene	RPL26P6
ENSG00000229666	ENSG00000229666	lncRNA	MAST4-AS1
ENSG00000229689	ENSG00000229689	transcribed_unprocessed_pseudogene	
ENSG00000229806	ENSG00000229806	processed_pseudogene	RPS15P5
ENSG00000229809	ENSG00000229809	protein_coding	ZNF688
ENSG00000229814	ENSG00000229814	processed_pseudogene	RPL35AP21
ENSG00000229816	ENSG00000229816	processed_pseudogene	DDX50P1
ENSG00000229820	ENSG00000229820	processed_pseudogene	
ENSG00000229833	ENSG00000229833	protein_coding	PET100
ENSG00000229891	ENSG00000229891	lncRNA	LINC01315
ENSG00000229897	ENSG00000229897	processed_pseudogene	SEPTIN7P7
ENSG00000229931	ENSG00000229931	lncRNA	ATXN1-AS1
ENSG00000229932	ENSG00000229932	processed_pseudogene	YWHAZP3
ENSG00000229950	ENSG00000229950	lncRNA	TFAP2A-AS1
ENSG00000229980	ENSG00000229980	lncRNA	TOB1-AS1
ENSG00000229989	ENSG00000229989	lncRNA	MIR181A1HG
ENSG00000229994	ENSG00000229994	processed_pseudogene	RPL5P4
ENSG00000230002	ENSG00000230002	lncRNA	ALMS1-IT1
ENSG00000230067	ENSG00000230067	transcribed_processed_pseudogene	HSPD1P6
ENSG00000230068	ENSG00000230068	lncRNA	CDC42-IT1
ENSG00000230071	ENSG00000230071	processed_pseudogene	RPL4P6
ENSG00000230076	ENSG00000230076	processed_pseudogene	RPL10P6
ENSG00000230080	ENSG00000230080	processed_pseudogene	
ENSG00000230082	ENSG00000230082	lncRNA	PRRT3-AS1
ENSG00000230084	ENSG00000230084	lncRNA	ZBTB47-AS1
ENSG00000230091	ENSG00000230091	lncRNA	TMEM254-AS1
ENSG00000230092	ENSG00000230092	transcribed_unprocessed_pseudogene	
ENSG00000230124	ENSG00000230124	protein_coding	ACBD6
ENSG00000230175	ENSG00000230175	processed_pseudogene	
ENSG00000230185	ENSG00000230185	lncRNA	HSDL2-AS1
ENSG00000230188	ENSG00000230188	processed_pseudogene	
ENSG00000230199	ENSG00000230199	processed_pseudogene	
ENSG00000230202	ENSG00000230202	processed_pseudogene	
ENSG00000230204	ENSG00000230204	processed_pseudogene	FTH1P5
ENSG00000230207	ENSG00000230207	processed_pseudogene	RPL4P5
ENSG00000230212	ENSG00000230212	lncRNA	CBR1-AS1
ENSG00000230262	ENSG00000230262	lncRNA	LINC02603
ENSG00000230291	ENSG00000230291	processed_pseudogene	
ENSG00000230311	ENSG00000230311	processed_pseudogene	TOMM20P4
ENSG00000230330	ENSG00000230330	processed_pseudogene	HMGN2P3
ENSG00000230337	ENSG00000230337	lncRNA	EXOSC10-AS1
ENSG00000230359	ENSG00000230359	transcribed_processed_pseudogene	TPI1P2
ENSG00000230364	ENSG00000230364	processed_pseudogene	RPL4P3
ENSG00000230366	ENSG00000230366	lncRNA	DSCR9
ENSG00000230383	ENSG00000230383	processed_pseudogene	RPL6P19
ENSG00000230409	ENSG00000230409	processed_pseudogene	TCEA1P2
ENSG00000230424	ENSG00000230424	lncRNA	EMC1-AS1
ENSG00000230449	ENSG00000230449	processed_pseudogene	RPL7P4
ENSG00000230453	ENSG00000230453	protein_coding	ANKRD18B
ENSG00000230457	ENSG00000230457	processed_pseudogene	PA2G4P4
ENSG00000230459	ENSG00000230459	processed_pseudogene	
ENSG00000230480	ENSG00000230480	processed_pseudogene	
ENSG00000230487	ENSG00000230487	lncRNA	PSMG3-AS1
ENSG00000230508	ENSG00000230508	processed_pseudogene	RPL19P21
ENSG00000230510	ENSG00000230510	transcribed_unprocessed_pseudogene	PPP5D1P
ENSG00000230513	ENSG00000230513	lncRNA	THAP7-AS1
ENSG00000230551	ENSG00000230551	lncRNA	
ENSG00000230555	ENSG00000230555	lncRNA	LINC02916
ENSG00000230562	ENSG00000230562	processed_pseudogene	FAM133DP
ENSG00000230565	ENSG00000230565	lncRNA	ZNF32-AS2
ENSG00000230580	ENSG00000230580	processed_pseudogene	RPL19P5
ENSG00000230584	ENSG00000230584	processed_pseudogene	CCT5P2
ENSG00000230590	ENSG00000230590	lncRNA	FTX
ENSG00000230615	ENSG00000230615	lncRNA	
ENSG00000230629	ENSG00000230629	processed_pseudogene	RPS23P8
ENSG00000230667	ENSG00000230667	protein_coding	SETSIP
ENSG00000230673	ENSG00000230673	processed_pseudogene	PABPC1P3
ENSG00000230679	ENSG00000230679	lncRNA	ENO1-AS1
ENSG00000230721	ENSG00000230721	processed_pseudogene	
ENSG00000230732	ENSG00000230732	lncRNA	
ENSG00000230733	ENSG00000230733	lncRNA	
ENSG00000230734	ENSG00000230734	processed_pseudogene	RPL10P3
ENSG00000230750	ENSG00000230750	processed_pseudogene	SDAD1P2
ENSG00000230777	ENSG00000230777	processed_pseudogene	RPS29P5
ENSG00000230783	ENSG00000230783	processed_pseudogene	RPS3AP13
ENSG00000230793	ENSG00000230793	processed_pseudogene	SMARCE1P5
ENSG00000230797	ENSG00000230797	protein_coding	YY2
ENSG00000230798	ENSG00000230798	lncRNA	FOXD3-AS1
ENSG00000230823	ENSG00000230823	processed_pseudogene	CBX1P1
ENSG00000230829	ENSG00000230829	processed_pseudogene	
ENSG00000230832	ENSG00000230832	processed_pseudogene	SSBL4P
ENSG00000230837	ENSG00000230837	processed_pseudogene	RPL31P2
ENSG00000230844	ENSG00000230844	lncRNA	ZNF674-AS1
ENSG00000230896	ENSG00000230896	lncRNA	
ENSG00000230897	ENSG00000230897	processed_pseudogene	RPS18P12
ENSG00000230929	ENSG00000230929	processed_pseudogene	
ENSG00000230937	ENSG00000230937	lncRNA	MIR205HG
ENSG00000230953	ENSG00000230953	processed_pseudogene	
ENSG00000230979	ENSG00000230979	processed_pseudogene	
ENSG00000230987	ENSG00000230987	processed_pseudogene	
ENSG00000230989	ENSG00000230989	protein_coding	HSBP1
ENSG00000230993	ENSG00000230993	processed_pseudogene	RPL12P15
ENSG00000231006	ENSG00000231006	processed_pseudogene	RPL7P32
ENSG00000231007	ENSG00000231007	processed_pseudogene	CDC20P1
ENSG00000231028	ENSG00000231028	lncRNA	AHI1-DT
ENSG00000231029	ENSG00000231029	processed_pseudogene	
ENSG00000231043	ENSG00000231043	processed_pseudogene	
ENSG00000231066	ENSG00000231066	processed_pseudogene	NPM1P9
ENSG00000231074	ENSG00000231074	lncRNA	HCG18
ENSG00000231113	ENSG00000231113	lncRNA	LINC02976
ENSG00000231120	ENSG00000231120	processed_pseudogene	BTF3P10
ENSG00000231125	ENSG00000231125	lncRNA	
ENSG00000231154	ENSG00000231154	lncRNA	MORF4L2-AS1
ENSG00000231160	ENSG00000231160	lncRNA	KLF3-AS1
ENSG00000231167	ENSG00000231167	processed_pseudogene	YBX1P2
ENSG00000231169	ENSG00000231169	processed_pseudogene	EEF1B2P1
ENSG00000231249	ENSG00000231249	lncRNA	ITPR1-DT
ENSG00000231312	ENSG00000231312	lncRNA	MAP4K3-DT
ENSG00000231327	ENSG00000231327	lncRNA	LINC01816
ENSG00000231333	ENSG00000231333	processed_pseudogene	RPL34P6
ENSG00000231344	ENSG00000231344	processed_pseudogene	
ENSG00000231357	ENSG00000231357	processed_pseudogene	
ENSG00000231365	ENSG00000231365	lncRNA	WARS2-AS1
ENSG00000231369	ENSG00000231369	processed_pseudogene	
ENSG00000231397	ENSG00000231397	processed_pseudogene	
ENSG00000231409	ENSG00000231409	processed_pseudogene	
ENSG00000231416	ENSG00000231416	processed_pseudogene	
ENSG00000231434	ENSG00000231434	processed_pseudogene	HSP90AA3P
ENSG00000231500	ENSG00000231500	protein_coding	RPS18
ENSG00000231503	ENSG00000231503	processed_pseudogene	PTMAP4
ENSG00000231531	ENSG00000231531	processed_pseudogene	HINT1P1
ENSG00000231549	ENSG00000231549	processed_pseudogene	ATP5MKP1
ENSG00000231584	ENSG00000231584	transcribed_unprocessed_pseudogene	FAHD2CP
ENSG00000231607	ENSG00000231607	lncRNA	DLEU2
ENSG00000231609	ENSG00000231609	lncRNA	EHBP1-AS1
ENSG00000231616	ENSG00000231616	lncRNA	
ENSG00000231628	ENSG00000231628	lncRNA	
ENSG00000231663	ENSG00000231663	lncRNA	COA6-AS1
ENSG00000231704	ENSG00000231704	lncRNA	
ENSG00000231721	ENSG00000231721	lncRNA	LINC-PINT
ENSG00000231731	ENSG00000231731	lncRNA	
ENSG00000231747	ENSG00000231747	processed_pseudogene	
ENSG00000231760	ENSG00000231760	lncRNA	
ENSG00000231767	ENSG00000231767	processed_pseudogene	RPS27AP5
ENSG00000231770	ENSG00000231770	lncRNA	TMEM44-AS1
ENSG00000231784	ENSG00000231784	transcribed_unitary_pseudogene	DBIL5P
ENSG00000231799	ENSG00000231799	processed_pseudogene	PA2G4P6
ENSG00000231806	ENSG00000231806	lncRNA	PCAT7
ENSG00000231841	ENSG00000231841	processed_pseudogene	FAM192BP
ENSG00000231848	ENSG00000231848	processed_pseudogene	KRTCAP2P1
ENSG00000231856	ENSG00000231856	lncRNA	
ENSG00000231871	ENSG00000231871	lncRNA	IPO9-AS1
ENSG00000231878	ENSG00000231878	processed_pseudogene	SNRPFP1
ENSG00000231884	ENSG00000231884	processed_pseudogene	NDUFB1P1
ENSG00000231887	ENSG00000231887	protein_coding	PRH1
ENSG00000231889	ENSG00000231889	lncRNA	TRAF3IP2-AS1
ENSG00000231890	ENSG00000231890	lncRNA	DARS1-AS1
ENSG00000231903	ENSG00000231903	lncRNA	
ENSG00000231925	ENSG00000231925	protein_coding	TAPBP
ENSG00000231940	ENSG00000231940	processed_pseudogene	RPS7P3
ENSG00000231991	ENSG00000231991	processed_pseudogene	ANXA2P2
ENSG00000232024	ENSG00000232024	processed_pseudogene	LSM12P1
ENSG00000232037	ENSG00000232037	processed_pseudogene	
ENSG00000232059	ENSG00000232059	processed_pseudogene	
ENSG00000232065	ENSG00000232065	lncRNA	LINC01063
ENSG00000232093	ENSG00000232093	lncRNA	DCST1-AS1
ENSG00000232098	ENSG00000232098	lncRNA	ZNF584-DT
ENSG00000232112	ENSG00000232112	protein_coding	TMA7
ENSG00000232119	ENSG00000232119	protein_coding	MCTS1
ENSG00000232134	ENSG00000232134	processed_pseudogene	RPS15AP12
ENSG00000232150	ENSG00000232150	processed_pseudogene	ST13P4
ENSG00000232160	ENSG00000232160	lncRNA	RAP2C-AS1
ENSG00000232162	ENSG00000232162	lncRNA	USP12-AS1
ENSG00000232172	ENSG00000232172	processed_pseudogene	
ENSG00000232176	ENSG00000232176	processed_pseudogene	
ENSG00000232177	ENSG00000232177	processed_pseudogene	MTND4P24
ENSG00000232187	ENSG00000232187	processed_pseudogene	FTH1P7
ENSG00000232333	ENSG00000232333	processed_pseudogene	RPS27AP2
ENSG00000232341	ENSG00000232341	processed_pseudogene	RPL4P2
ENSG00000232346	ENSG00000232346	processed_pseudogene	
ENSG00000232362	ENSG00000232362	processed_pseudogene	ATP5MGP2
ENSG00000232383	ENSG00000232383	processed_pseudogene	
ENSG00000232385	ENSG00000232385	processed_pseudogene	RPS3AP25
ENSG00000232386	ENSG00000232386	lncRNA	
ENSG00000232387	ENSG00000232387	processed_pseudogene	SKA2P1
ENSG00000232388	ENSG00000232388	protein_coding	SMIM26
ENSG00000232393	ENSG00000232393	processed_pseudogene	RPL5P6
ENSG00000232412	ENSG00000232412	lncRNA	STAG2-AS1
ENSG00000232429	ENSG00000232429	processed_pseudogene	RPL21P131
ENSG00000232434	ENSG00000232434	protein_coding	AJM1
ENSG00000232442	ENSG00000232442	lncRNA	MHENCR
ENSG00000232445	ENSG00000232445	lncRNA	EMSLR
ENSG00000232454	ENSG00000232454	processed_pseudogene	
ENSG00000232463	ENSG00000232463	processed_pseudogene	
ENSG00000232470	ENSG00000232470	lncRNA	
ENSG00000232472	ENSG00000232472	processed_pseudogene	EEF1B2P3
ENSG00000232493	ENSG00000232493	processed_pseudogene	RPL12P11
ENSG00000232499	ENSG00000232499	processed_pseudogene	
ENSG00000232519	ENSG00000232519	lncRNA	
ENSG00000232533	ENSG00000232533	lncRNA	FAM131B-AS2
ENSG00000232546	ENSG00000232546	unprocessed_pseudogene	
ENSG00000232564	ENSG00000232564	lncRNA	MRTFA-AS1
ENSG00000232573	ENSG00000232573	processed_pseudogene	RPL3P4
ENSG00000232587	ENSG00000232587	processed_pseudogene	EEF1A1P3
ENSG00000232593	ENSG00000232593	protein_coding	KANTR
ENSG00000232610	ENSG00000232610	processed_pseudogene	CCT6P4
ENSG00000232611	ENSG00000232611	lncRNA	
ENSG00000232612	ENSG00000232612	processed_pseudogene	RPL31P35
ENSG00000232640	ENSG00000232640	lncRNA	
ENSG00000232645	ENSG00000232645	lncRNA	LINC01431
ENSG00000232648	ENSG00000232648	lncRNA	ING2-DT
ENSG00000232671	ENSG00000232671	lncRNA	ZNF687-AS1
ENSG00000232677	ENSG00000232677	lncRNA	LINC00665
ENSG00000232713	ENSG00000232713	processed_pseudogene	RPS12P3
ENSG00000232748	ENSG00000232748	lncRNA	
ENSG00000232774	ENSG00000232774	lncRNA	
ENSG00000232794	ENSG00000232794	processed_pseudogene	HNRNPDP1
ENSG00000232811	ENSG00000232811	lncRNA	
ENSG00000232823	ENSG00000232823	processed_pseudogene	TXNP1
ENSG00000232838	ENSG00000232838	protein_coding	PET117
ENSG00000232858	ENSG00000232858	processed_pseudogene	RPL34P27
ENSG00000232859	ENSG00000232859	protein_coding	LYRM9
ENSG00000232860	ENSG00000232860	lncRNA	SMG7-AS1
ENSG00000232864	ENSG00000232864	processed_pseudogene	NUCKS1P1
ENSG00000232888	ENSG00000232888	processed_pseudogene	RPS11P5
ENSG00000232917	ENSG00000232917	processed_pseudogene	HSPE1P6
ENSG00000232918	ENSG00000232918	processed_pseudogene	
ENSG00000232931	ENSG00000232931	lncRNA	LINC00342
ENSG00000232940	ENSG00000232940	lncRNA	HCG25
ENSG00000232946	ENSG00000232946	processed_pseudogene	RPL35AP20
ENSG00000232952	ENSG00000232952	processed_pseudogene	
ENSG00000232956	ENSG00000232956	lncRNA	SNHG15
ENSG00000232965	ENSG00000232965	processed_pseudogene	RPS12P18
ENSG00000232995	ENSG00000232995	lncRNA	RGS5
ENSG00000233006	ENSG00000233006	lncRNA	MIR3936HG
ENSG00000233016	ENSG00000233016	lncRNA	SNHG7
ENSG00000233040	ENSG00000233040	processed_pseudogene	FAM204BP
ENSG00000233045	ENSG00000233045	processed_pseudogene	RPL15P5
ENSG00000233098	ENSG00000233098	lncRNA	CCDC144NL-AS1
ENSG00000233155	ENSG00000233155	processed_pseudogene	HMGA1P8
ENSG00000233158	ENSG00000233158	processed_pseudogene	RPS24P6
ENSG00000233163	ENSG00000233163	processed_pseudogene	RPS12P17
ENSG00000233184	ENSG00000233184	lncRNA	DPH5-DT
ENSG00000233189	ENSG00000233189	processed_pseudogene	RPL12P29
ENSG00000233190	ENSG00000233190	processed_pseudogene	RPS24P13
ENSG00000233220	ENSG00000233220	lncRNA	PRDM10-DT
ENSG00000233223	ENSG00000233223	lncRNA	
ENSG00000233230	ENSG00000233230	lncRNA	
ENSG00000233254	ENSG00000233254	processed_pseudogene	RPL21P134
ENSG00000233264	ENSG00000233264	processed_pseudogene	
ENSG00000233270	ENSG00000233270	processed_pseudogene	SNRPEP4
ENSG00000233276	ENSG00000233276	protein_coding	GPX1
ENSG00000233287	ENSG00000233287	processed_pseudogene	
ENSG00000233325	ENSG00000233325	transcribed_unprocessed_pseudogene	MIPEPP3
ENSG00000233328	ENSG00000233328	processed_pseudogene	PFN1P1
ENSG00000233330	ENSG00000233330	lncRNA	
ENSG00000233369	ENSG00000233369	transcribed_processed_pseudogene	GTF2IP4
ENSG00000233382	ENSG00000233382	transcribed_processed_pseudogene	NKAPP1
ENSG00000233406	ENSG00000233406	processed_pseudogene	
ENSG00000233416	ENSG00000233416	processed_pseudogene	RPS25P3
ENSG00000233426	ENSG00000233426	processed_pseudogene	EIF3FP3
ENSG00000233452	ENSG00000233452	lncRNA	STXBP5-AS1
ENSG00000233461	ENSG00000233461	lncRNA	
ENSG00000233476	ENSG00000233476	processed_pseudogene	EEF1A1P6
ENSG00000233483	ENSG00000233483	transcribed_unitary_pseudogene	EFCAB15P
ENSG00000233493	ENSG00000233493	protein_coding	TMEM238
ENSG00000233514	ENSG00000233514	processed_pseudogene	
ENSG00000233527	ENSG00000233527	lncRNA	ZNF529-AS1
ENSG00000233554	ENSG00000233554	lncRNA	B4GALT1-AS1
ENSG00000233588	ENSG00000233588	processed_pseudogene	CYP51A1P2
ENSG00000233594	ENSG00000233594	processed_pseudogene	BTF3P5
ENSG00000233597	ENSG00000233597	processed_pseudogene	
ENSG00000233621	ENSG00000233621	lncRNA	ZC3H12A-DT
ENSG00000233654	ENSG00000233654	lncRNA	NEMP2-DT
ENSG00000233668	ENSG00000233668	processed_pseudogene	
ENSG00000233747	ENSG00000233747	processed_pseudogene	RPL36AP13
ENSG00000233762	ENSG00000233762	processed_pseudogene	RPS15P4
ENSG00000233783	ENSG00000233783	lncRNA	
ENSG00000233822	ENSG00000233822	protein_coding	H2BC15
ENSG00000233834	ENSG00000233834	lncRNA	MACC1-DT
ENSG00000233839	ENSG00000233839	processed_pseudogene	
